Gender,Season,DayNum,ID,y,p,route,model,capacity,block
M,2018,146,2018_1181_1242,0,0.5444724854256324,M_common,hist,256,cap_256
M,2018,146,2018_1403_1437,0,0.19493790974565817,M_common,hist,256,cap_256
M,2018,152,2018_1260_1276,0,0.23538605151040026,M_common,hist,256,cap_256
M,2018,152,2018_1242_1437,0,0.30422712606105223,M_common,hist,256,cap_256
M,2018,154,2018_1276_1437,0,0.14786909883645588,M_common,hist,256,cap_256
M,2019,134,2019_1125_1396,1,0.5628427610810862,M_common,hist,32,cap_32
M,2019,134,2019_1192_1341,1,0.4674424775038018,M_common,hist,32,cap_32
M,2019,135,2019_1113_1385,1,0.6710568316535899,M_common,hist,32,cap_32
M,2019,135,2019_1295_1300,1,0.6788405612864827,M_common,hist,32,cap_32
M,2019,136,2019_1120_1308,1,0.7866035936367897,M_common,hist,32,cap_32
M,2019,136,2019_1124_1393,1,0.5832512434766838,M_common,hist,32,cap_32
M,2019,136,2019_1196_1305,1,0.4792777486887665,M_common,hist,32,cap_32
M,2019,136,2019_1199_1436,1,0.7784826012704125,M_common,hist,32,cap_32
M,2019,136,2019_1192_1211,0,0.0850673751997208,M_common,hist,32,cap_32
M,2019,136,2019_1242_1318,1,0.8943013076134805,M_common,hist,32,cap_32
M,2019,136,2019_1101_1246,0,0.09675469327219655,M_common,hist,32,cap_32
M,2019,136,2019_1261_1463,1,0.8114639090800458,M_common,hist,32,cap_32
M,2019,136,2019_1125_1268,0,0.299421394672831,M_common,hist,32,cap_32
M,2019,136,2019_1276_1285,1,0.8905823214366635,M_common,hist,32,cap_32
M,2019,136,2019_1133_1277,0,0.08639792829494325,M_common,hist,32,cap_32
M,2019,136,2019_1257_1278,0,0.8690770079063956,M_common,hist,32,cap_32
M,2019,136,2019_1266_1293,0,0.3699527888749835,M_common,hist,32,cap_32
M,2019,136,2019_1330_1345,0,0.13310275296844504,M_common,hist,32,cap_32
M,2019,136,2019_1388_1437,0,0.277218940092111,M_common,hist,32,cap_32
M,2019,136,2019_1371_1459,0,0.44128271608704134,M_common,hist,32,cap_32
M,2019,137,2019_1113_1138,0,0.5376355868215135,M_common,hist,32,cap_32
M,2019,137,2019_1181_1295,1,0.9166108789621566,M_common,hist,32,cap_32
M,2019,137,2019_1209_1222,0,0.08353369548154038,M_common,hist,32,cap_32
M,2019,137,2019_1153_1234,0,0.7891663391491307,M_common,hist,32,cap_32
M,2019,137,2019_1251_1280,1,0.23565134243856534,M_common,hist,32,cap_32
M,2019,137,2019_1233_1314,0,0.0766481389525715,M_common,hist,32,cap_32
M,2019,137,2019_1235_1326,0,0.508308483456151,M_common,hist,32,cap_32
M,2019,137,2019_1279_1328,0,0.49544898230475437,M_common,hist,32,cap_32
M,2019,137,2019_1332_1458,1,0.250093196841472,M_common,hist,32,cap_32
M,2019,137,2019_1159_1397,0,0.13443487950941257,M_common,hist,32,cap_32
M,2019,137,2019_1297_1403,0,0.11205732949165487,M_common,hist,32,cap_32
M,2019,137,2019_1243_1414,0,0.8244701181697396,M_common,hist,32,cap_32
M,2019,137,2019_1416_1433,1,0.5844622185357773,M_common,hist,32,cap_32
M,2019,137,2019_1205_1438,0,0.08757308412459752,M_common,hist,32,cap_32
M,2019,137,2019_1387_1439,0,0.14161295619021852,M_common,hist,32,cap_32
M,2019,137,2019_1429_1449,0,0.7238967174279751,M_common,hist,32,cap_32
M,2019,138,2019_1120_1242,1,0.29133247023171194,M_common,hist,32,cap_32
M,2019,138,2019_1199_1293,1,0.7109784555038263,M_common,hist,32,cap_32
M,2019,138,2019_1124_1211,0,0.11019698260899347,M_common,hist,32,cap_32
M,2019,138,2019_1246_1459,1,0.7683775914625866,M_common,hist,32,cap_32
M,2019,138,2019_1261_1268,1,0.5820662449010205,M_common,hist,32,cap_32
M,2019,138,2019_1196_1276,0,0.3143749175371639,M_common,hist,32,cap_32
M,2019,138,2019_1277_1278,1,0.9078471386626417,M_common,hist,32,cap_32
M,2019,138,2019_1345_1437,1,0.27550173252364607,M_common,hist,32,cap_32
M,2019,139,2019_1181_1416,1,0.8905514457133121,M_common,hist,32,cap_32
M,2019,139,2019_1222_1326,1,0.6173611101103971,M_common,hist,32,cap_32
M,2019,139,2019_1314_1449,1,0.8861308356581963,M_common,hist,32,cap_32
M,2019,139,2019_1332_1414,1,0.652888618424431,M_common,hist,32,cap_32
M,2019,139,2019_1234_1397,0,0.2349832126348188,M_common,hist,32,cap_32
M,2019,139,2019_1138_1403,0,0.34929374812012026,M_common,hist,32,cap_32
M,2019,139,2019_1328_1438,0,0.11321943701625842,M_common,hist,32,cap_32
M,2019,139,2019_1251_1439,0,0.14371182574978247,M_common,hist,32,cap_32
M,2019,143,2019_1199_1211,0,0.1367097919608109,M_common,hist,32,cap_32
M,2019,143,2019_1345_1397,1,0.5598257575109437,M_common,hist,32,cap_32
M,2019,143,2019_1276_1403,0,0.6171960191683596,M_common,hist,32,cap_32
M,2019,143,2019_1332_1438,0,0.11232828036971032,M_common,hist,32,cap_32
M,2019,144,2019_1120_1314,1,0.238941890037705,M_common,hist,32,cap_32
M,2019,144,2019_1181_1439,1,0.882029883621959,M_common,hist,32,cap_32
M,2019,144,2019_1222_1246,0,0.40983884484496996,M_common,hist,32,cap_32
M,2019,144,2019_1261_1277,0,0.1011021326562993,M_common,hist,32,cap_32
M,2019,145,2019_1211_1403,0,0.8482000657438276,M_common,hist,32,cap_32
M,2019,145,2019_1345_1438,0,0.14160652280568753,M_common,hist,32,cap_32
M,2019,146,2019_1120_1246,1,0.28929741586631996,M_common,hist,32,cap_32
M,2019,146,2019_1181_1277,0,0.6330392401430298,M_common,hist,32,cap_32
M,2019,152,2019_1277_1403,0,0.7656495607752936,M_common,hist,32,cap_32
M,2019,152,2019_1120_1438,0,0.11937226040019461,M_common,hist,32,cap_32
M,2019,154,2019_1403_1438,0,0.26488914475020897,M_common,hist,32,cap_32
M,2019,134,2019_1125_1396,1,0.5537910392219151,M_common,hist,64,cap_64
M,2019,134,2019_1192_1341,1,0.4056124534581947,M_common,hist,64,cap_64
M,2019,135,2019_1113_1385,1,0.5085959897317618,M_common,hist,64,cap_64
M,2019,135,2019_1295_1300,1,0.812222719822213,M_common,hist,64,cap_64
M,2019,136,2019_1120_1308,1,0.7981321180592474,M_common,hist,64,cap_64
M,2019,136,2019_1124_1393,1,0.4146892479305497,M_common,hist,64,cap_64
M,2019,136,2019_1196_1305,1,0.3357097732287439,M_common,hist,64,cap_64
M,2019,136,2019_1199_1436,1,0.8007338321953046,M_common,hist,64,cap_64
M,2019,136,2019_1192_1211,0,0.14846271466982836,M_common,hist,64,cap_64
M,2019,136,2019_1242_1318,1,0.8192554798473068,M_common,hist,64,cap_64
M,2019,136,2019_1101_1246,0,0.11081105316617001,M_common,hist,64,cap_64
M,2019,136,2019_1261_1463,1,0.8052525464815878,M_common,hist,64,cap_64
M,2019,136,2019_1125_1268,0,0.45562788879691646,M_common,hist,64,cap_64
M,2019,136,2019_1276_1285,1,0.8928603209196657,M_common,hist,64,cap_64
M,2019,136,2019_1133_1277,0,0.08951330317581235,M_common,hist,64,cap_64
M,2019,136,2019_1257_1278,0,0.8312059389550431,M_common,hist,64,cap_64
M,2019,136,2019_1266_1293,0,0.5405003050409406,M_common,hist,64,cap_64
M,2019,136,2019_1330_1345,0,0.16913097182899017,M_common,hist,64,cap_64
M,2019,136,2019_1388_1437,0,0.36965308451552453,M_common,hist,64,cap_64
M,2019,136,2019_1371_1459,0,0.25531881617703783,M_common,hist,64,cap_64
M,2019,137,2019_1113_1138,0,0.5084084263818891,M_common,hist,64,cap_64
M,2019,137,2019_1181_1295,1,0.919823443864127,M_common,hist,64,cap_64
M,2019,137,2019_1209_1222,0,0.09993823334250279,M_common,hist,64,cap_64
M,2019,137,2019_1153_1234,0,0.7648465320898419,M_common,hist,64,cap_64
M,2019,137,2019_1251_1280,1,0.20587094135724798,M_common,hist,64,cap_64
M,2019,137,2019_1233_1314,0,0.06796574425530666,M_common,hist,64,cap_64
M,2019,137,2019_1235_1326,0,0.5899093478493196,M_common,hist,64,cap_64
M,2019,137,2019_1279_1328,0,0.34562517805201415,M_common,hist,64,cap_64
M,2019,137,2019_1332_1458,1,0.4035150935603714,M_common,hist,64,cap_64
M,2019,137,2019_1159_1397,0,0.11991386253774367,M_common,hist,64,cap_64
M,2019,137,2019_1297_1403,0,0.08089264366063498,M_common,hist,64,cap_64
M,2019,137,2019_1243_1414,0,0.8585101663136802,M_common,hist,64,cap_64
M,2019,137,2019_1416_1433,1,0.4691875282268071,M_common,hist,64,cap_64
M,2019,137,2019_1205_1438,0,0.08289822411700393,M_common,hist,64,cap_64
M,2019,137,2019_1387_1439,0,0.12549233073296023,M_common,hist,64,cap_64
M,2019,137,2019_1429_1449,0,0.7508942233775491,M_common,hist,64,cap_64
M,2019,138,2019_1120_1242,1,0.3344753096579272,M_common,hist,64,cap_64
M,2019,138,2019_1199_1293,1,0.7924000511789864,M_common,hist,64,cap_64
M,2019,138,2019_1124_1211,0,0.1070184495477231,M_common,hist,64,cap_64
M,2019,138,2019_1246_1459,1,0.7504279733639617,M_common,hist,64,cap_64
M,2019,138,2019_1261_1268,1,0.4474517761510539,M_common,hist,64,cap_64
M,2019,138,2019_1196_1276,0,0.22383570083588006,M_common,hist,64,cap_64
M,2019,138,2019_1277_1278,1,0.8620783992964224,M_common,hist,64,cap_64
M,2019,138,2019_1345_1437,1,0.4870613699915636,M_common,hist,64,cap_64
M,2019,139,2019_1181_1416,1,0.9212286139403971,M_common,hist,64,cap_64
M,2019,139,2019_1222_1326,1,0.5789150797881337,M_common,hist,64,cap_64
M,2019,139,2019_1314_1449,1,0.8643210152079814,M_common,hist,64,cap_64
M,2019,139,2019_1332_1414,1,0.7546740247715396,M_common,hist,64,cap_64
M,2019,139,2019_1234_1397,0,0.15816851119312525,M_common,hist,64,cap_64
M,2019,139,2019_1138_1403,0,0.22850383230110327,M_common,hist,64,cap_64
M,2019,139,2019_1328_1438,0,0.16023793761466848,M_common,hist,64,cap_64
M,2019,139,2019_1251_1439,0,0.15081173491243466,M_common,hist,64,cap_64
M,2019,143,2019_1199_1211,0,0.17355176767487374,M_common,hist,64,cap_64
M,2019,143,2019_1345_1397,1,0.5794943416883583,M_common,hist,64,cap_64
M,2019,143,2019_1276_1403,0,0.7779156872389067,M_common,hist,64,cap_64
M,2019,143,2019_1332_1438,0,0.17080395752738065,M_common,hist,64,cap_64
M,2019,144,2019_1120_1314,1,0.32419226028444464,M_common,hist,64,cap_64
M,2019,144,2019_1181_1439,1,0.8423609782110587,M_common,hist,64,cap_64
M,2019,144,2019_1222_1246,0,0.45723731449511473,M_common,hist,64,cap_64
M,2019,144,2019_1261_1277,0,0.08947410075336965,M_common,hist,64,cap_64
M,2019,145,2019_1211_1403,0,0.896274059519326,M_common,hist,64,cap_64
M,2019,145,2019_1345_1438,0,0.19425190812656967,M_common,hist,64,cap_64
M,2019,146,2019_1120_1246,1,0.3073876834516724,M_common,hist,64,cap_64
M,2019,146,2019_1181_1277,0,0.7932557928578974,M_common,hist,64,cap_64
M,2019,152,2019_1277_1403,0,0.705004108606992,M_common,hist,64,cap_64
M,2019,152,2019_1120_1438,0,0.1743799177812746,M_common,hist,64,cap_64
M,2019,154,2019_1403_1438,0,0.2698292457819402,M_common,hist,64,cap_64
M,2019,134,2019_1125_1396,1,0.2493309425288716,M_common,hist,128,cap_128
M,2019,134,2019_1192_1341,1,0.44933511002986937,M_common,hist,128,cap_128
M,2019,135,2019_1113_1385,1,0.6927091734198982,M_common,hist,128,cap_128
M,2019,135,2019_1295_1300,1,0.7913192877155022,M_common,hist,128,cap_128
M,2019,136,2019_1120_1308,1,0.7984768095445065,M_common,hist,128,cap_128
M,2019,136,2019_1124_1393,1,0.3239747236665627,M_common,hist,128,cap_128
M,2019,136,2019_1196_1305,1,0.45357635037085337,M_common,hist,128,cap_128
M,2019,136,2019_1199_1436,1,0.8586784957456549,M_common,hist,128,cap_128
M,2019,136,2019_1192_1211,0,0.11127746873210431,M_common,hist,128,cap_128
M,2019,136,2019_1242_1318,1,0.8391337577572524,M_common,hist,128,cap_128
M,2019,136,2019_1101_1246,0,0.10744782770966033,M_common,hist,128,cap_128
M,2019,136,2019_1261_1463,1,0.7954225424292138,M_common,hist,128,cap_128
M,2019,136,2019_1125_1268,0,0.2579516851001643,M_common,hist,128,cap_128
M,2019,136,2019_1276_1285,1,0.9121538710652648,M_common,hist,128,cap_128
M,2019,136,2019_1133_1277,0,0.10301294251373017,M_common,hist,128,cap_128
M,2019,136,2019_1257_1278,0,0.7938726908463174,M_common,hist,128,cap_128
M,2019,136,2019_1266_1293,0,0.752113349541532,M_common,hist,128,cap_128
M,2019,136,2019_1330_1345,0,0.24614295953763127,M_common,hist,128,cap_128
M,2019,136,2019_1388_1437,0,0.20037886985695408,M_common,hist,128,cap_128
M,2019,136,2019_1371_1459,0,0.27178896579441847,M_common,hist,128,cap_128
M,2019,137,2019_1113_1138,0,0.35381680711143054,M_common,hist,128,cap_128
M,2019,137,2019_1181_1295,1,0.9102148648422136,M_common,hist,128,cap_128
M,2019,137,2019_1209_1222,0,0.1080904988406084,M_common,hist,128,cap_128
M,2019,137,2019_1153_1234,0,0.7706489969018849,M_common,hist,128,cap_128
M,2019,137,2019_1251_1280,1,0.18625158133565595,M_common,hist,128,cap_128
M,2019,137,2019_1233_1314,0,0.07384661187668429,M_common,hist,128,cap_128
M,2019,137,2019_1235_1326,0,0.7276253317337675,M_common,hist,128,cap_128
M,2019,137,2019_1279_1328,0,0.3834365928470769,M_common,hist,128,cap_128
M,2019,137,2019_1332_1458,1,0.47268452516072845,M_common,hist,128,cap_128
M,2019,137,2019_1159_1397,0,0.10562610064461225,M_common,hist,128,cap_128
M,2019,137,2019_1297_1403,0,0.14339191111760852,M_common,hist,128,cap_128
M,2019,137,2019_1243_1414,0,0.8144966025854288,M_common,hist,128,cap_128
M,2019,137,2019_1416_1433,1,0.3789678563419408,M_common,hist,128,cap_128
M,2019,137,2019_1205_1438,0,0.09556550695449584,M_common,hist,128,cap_128
M,2019,137,2019_1387_1439,0,0.18455179709521946,M_common,hist,128,cap_128
M,2019,137,2019_1429_1449,0,0.5876438127556202,M_common,hist,128,cap_128
M,2019,138,2019_1120_1242,1,0.5144211181096521,M_common,hist,128,cap_128
M,2019,138,2019_1199_1293,1,0.8691052486921991,M_common,hist,128,cap_128
M,2019,138,2019_1124_1211,0,0.14760538905343268,M_common,hist,128,cap_128
M,2019,138,2019_1246_1459,1,0.7785465184824087,M_common,hist,128,cap_128
M,2019,138,2019_1261_1268,1,0.4842143513999863,M_common,hist,128,cap_128
M,2019,138,2019_1196_1276,0,0.1548440413215827,M_common,hist,128,cap_128
M,2019,138,2019_1277_1278,1,0.8631264463092498,M_common,hist,128,cap_128
M,2019,138,2019_1345_1437,1,0.35640705405135553,M_common,hist,128,cap_128
M,2019,139,2019_1181_1416,1,0.9042937960738542,M_common,hist,128,cap_128
M,2019,139,2019_1222_1326,1,0.703365072150559,M_common,hist,128,cap_128
M,2019,139,2019_1314_1449,1,0.8349727615114473,M_common,hist,128,cap_128
M,2019,139,2019_1332_1414,1,0.8632080385767873,M_common,hist,128,cap_128
M,2019,139,2019_1234_1397,0,0.3073502197237797,M_common,hist,128,cap_128
M,2019,139,2019_1138_1403,0,0.36226034088315356,M_common,hist,128,cap_128
M,2019,139,2019_1328_1438,0,0.17347305092731485,M_common,hist,128,cap_128
M,2019,139,2019_1251_1439,0,0.13678515439259964,M_common,hist,128,cap_128
M,2019,143,2019_1199_1211,0,0.3944938219671729,M_common,hist,128,cap_128
M,2019,143,2019_1345_1397,1,0.46780329282989885,M_common,hist,128,cap_128
M,2019,143,2019_1276_1403,0,0.7505194059635699,M_common,hist,128,cap_128
M,2019,143,2019_1332_1438,0,0.2772141544118425,M_common,hist,128,cap_128
M,2019,144,2019_1120_1314,1,0.3974629417981809,M_common,hist,128,cap_128
M,2019,144,2019_1181_1439,1,0.8330104289960142,M_common,hist,128,cap_128
M,2019,144,2019_1222_1246,0,0.47711594037429117,M_common,hist,128,cap_128
M,2019,144,2019_1261_1277,0,0.10077570633758143,M_common,hist,128,cap_128
M,2019,145,2019_1211_1403,0,0.8021038503677456,M_common,hist,128,cap_128
M,2019,145,2019_1345_1438,0,0.1555223624329845,M_common,hist,128,cap_128
M,2019,146,2019_1120_1246,1,0.3600065251355837,M_common,hist,128,cap_128
M,2019,146,2019_1181_1277,0,0.8609356855993407,M_common,hist,128,cap_128
M,2019,152,2019_1277_1403,0,0.7139520832985999,M_common,hist,128,cap_128
M,2019,152,2019_1120_1438,0,0.1666881876244653,M_common,hist,128,cap_128
M,2019,154,2019_1403_1438,0,0.19161488144116662,M_common,hist,128,cap_128
M,2019,134,2019_1125_1396,1,0.5186518353229745,M_common,hist,256,cap_256
M,2019,134,2019_1192_1341,1,0.41754680230545654,M_common,hist,256,cap_256
M,2019,135,2019_1113_1385,1,0.5745028368523603,M_common,hist,256,cap_256
M,2019,135,2019_1295_1300,1,0.8235498473773977,M_common,hist,256,cap_256
M,2019,136,2019_1120_1308,1,0.6760354654847723,M_common,hist,256,cap_256
M,2019,136,2019_1124_1393,1,0.31463542659811233,M_common,hist,256,cap_256
M,2019,136,2019_1196_1305,1,0.47090869900257665,M_common,hist,256,cap_256
M,2019,136,2019_1199_1436,1,0.9091110850279708,M_common,hist,256,cap_256
M,2019,136,2019_1192_1211,0,0.08821698797374833,M_common,hist,256,cap_256
M,2019,136,2019_1242_1318,1,0.7854001919380817,M_common,hist,256,cap_256
M,2019,136,2019_1101_1246,0,0.13293261383506483,M_common,hist,256,cap_256
M,2019,136,2019_1261_1463,1,0.7986513530412496,M_common,hist,256,cap_256
M,2019,136,2019_1125_1268,0,0.3912744867623489,M_common,hist,256,cap_256
M,2019,136,2019_1276_1285,1,0.8706334320034568,M_common,hist,256,cap_256
M,2019,136,2019_1133_1277,0,0.10707897625554047,M_common,hist,256,cap_256
M,2019,136,2019_1257_1278,0,0.8300649395954811,M_common,hist,256,cap_256
M,2019,136,2019_1266_1293,0,0.5597372391320774,M_common,hist,256,cap_256
M,2019,136,2019_1330_1345,0,0.486491462242744,M_common,hist,256,cap_256
M,2019,136,2019_1388_1437,0,0.3406694066636443,M_common,hist,256,cap_256
M,2019,136,2019_1371_1459,0,0.16673625765185385,M_common,hist,256,cap_256
M,2019,137,2019_1113_1138,0,0.2649533389139578,M_common,hist,256,cap_256
M,2019,137,2019_1181_1295,1,0.9124267821919042,M_common,hist,256,cap_256
M,2019,137,2019_1209_1222,0,0.13211099518997987,M_common,hist,256,cap_256
M,2019,137,2019_1153_1234,0,0.7033652183253777,M_common,hist,256,cap_256
M,2019,137,2019_1251_1280,1,0.48174491054896895,M_common,hist,256,cap_256
M,2019,137,2019_1233_1314,0,0.08901826822359138,M_common,hist,256,cap_256
M,2019,137,2019_1235_1326,0,0.6803502080240409,M_common,hist,256,cap_256
M,2019,137,2019_1279_1328,0,0.41370530096511854,M_common,hist,256,cap_256
M,2019,137,2019_1332_1458,1,0.36487539049121753,M_common,hist,256,cap_256
M,2019,137,2019_1159_1397,0,0.10515415866411115,M_common,hist,256,cap_256
M,2019,137,2019_1297_1403,0,0.17285248524088054,M_common,hist,256,cap_256
M,2019,137,2019_1243_1414,0,0.796372935511096,M_common,hist,256,cap_256
M,2019,137,2019_1416_1433,1,0.28875773640146424,M_common,hist,256,cap_256
M,2019,137,2019_1205_1438,0,0.08825909807893206,M_common,hist,256,cap_256
M,2019,137,2019_1387_1439,0,0.27910223529235945,M_common,hist,256,cap_256
M,2019,137,2019_1429_1449,0,0.577942379036142,M_common,hist,256,cap_256
M,2019,138,2019_1120_1242,1,0.6237033449359821,M_common,hist,256,cap_256
M,2019,138,2019_1199_1293,1,0.7921983212612005,M_common,hist,256,cap_256
M,2019,138,2019_1124_1211,0,0.13132848885259785,M_common,hist,256,cap_256
M,2019,138,2019_1246_1459,1,0.6024980856511112,M_common,hist,256,cap_256
M,2019,138,2019_1261_1268,1,0.42187652510731644,M_common,hist,256,cap_256
M,2019,138,2019_1196_1276,0,0.1574558526896857,M_common,hist,256,cap_256
M,2019,138,2019_1277_1278,1,0.8913948422758698,M_common,hist,256,cap_256
M,2019,138,2019_1345_1437,1,0.3907424292554423,M_common,hist,256,cap_256
M,2019,139,2019_1181_1416,1,0.9059749609818646,M_common,hist,256,cap_256
M,2019,139,2019_1222_1326,1,0.7693126411596279,M_common,hist,256,cap_256
M,2019,139,2019_1314_1449,1,0.8560457381750723,M_common,hist,256,cap_256
M,2019,139,2019_1332_1414,1,0.763774854994102,M_common,hist,256,cap_256
M,2019,139,2019_1234_1397,0,0.1962861944875383,M_common,hist,256,cap_256
M,2019,139,2019_1138_1403,0,0.4822594436040746,M_common,hist,256,cap_256
M,2019,139,2019_1328_1438,0,0.11991895524477442,M_common,hist,256,cap_256
M,2019,139,2019_1251_1439,0,0.1760762555533662,M_common,hist,256,cap_256
M,2019,143,2019_1199_1211,0,0.1933398642417058,M_common,hist,256,cap_256
M,2019,143,2019_1345_1397,1,0.3270237058872253,M_common,hist,256,cap_256
M,2019,143,2019_1276_1403,0,0.8208373232673934,M_common,hist,256,cap_256
M,2019,143,2019_1332_1438,0,0.20453727414655726,M_common,hist,256,cap_256
M,2019,144,2019_1120_1314,1,0.351376877196678,M_common,hist,256,cap_256
M,2019,144,2019_1181_1439,1,0.8658360584451446,M_common,hist,256,cap_256
M,2019,144,2019_1222_1246,0,0.5629733324173212,M_common,hist,256,cap_256
M,2019,144,2019_1261_1277,0,0.1655201549228878,M_common,hist,256,cap_256
M,2019,145,2019_1211_1403,0,0.8904466631336485,M_common,hist,256,cap_256
M,2019,145,2019_1345_1438,0,0.1476458476697694,M_common,hist,256,cap_256
M,2019,146,2019_1120_1246,1,0.5166530447204316,M_common,hist,256,cap_256
M,2019,146,2019_1181_1277,0,0.8320574488921341,M_common,hist,256,cap_256
M,2019,152,2019_1277_1403,0,0.7017654910118489,M_common,hist,256,cap_256
M,2019,152,2019_1120_1438,0,0.15252186413038682,M_common,hist,256,cap_256
M,2019,154,2019_1403_1438,0,0.16863069505433154,M_common,hist,256,cap_256
M,2021,136,2021_1179_1455,1,0.7662708312598833,M_common,hist,32,cap_32
M,2021,136,2021_1111_1313,0,0.5014651404828282,M_common,hist,32,cap_32
M,2021,136,2021_1291_1411,0,0.6529137419863488,M_common,hist,32,cap_32
M,2021,136,2021_1277_1417,0,0.7118954177192921,M_common,hist,32,cap_32
M,2021,137,2021_1116_1159,1,0.5798686188629034,M_common,hist,32,cap_32
M,2021,137,2021_1124_1216,1,0.9284744278598555,M_common,hist,32,cap_32
M,2021,137,2021_1196_1439,1,0.5737346618240874,M_common,hist,32,cap_32
M,2021,137,2021_1156_1222,0,0.08145621356328048,M_common,hist,32,cap_32
M,2021,137,2021_1180_1228,0,0.09002200228086088,M_common,hist,32,cap_32
M,2021,137,2021_1210_1260,0,0.23033519628808008,M_common,hist,32,cap_32
M,2021,137,2021_1317_1345,1,0.312455567148273,M_common,hist,32,cap_32
M,2021,137,2021_1251_1329,0,0.4436983147706992,M_common,hist,32,cap_32
M,2021,137,2021_1326_1331,0,0.905611572651072,M_common,hist,32,cap_32
M,2021,137,2021_1333_1397,1,0.25229587024162337,M_common,hist,32,cap_32
M,2021,137,2021_1155_1353,0,0.4131662260776454,M_common,hist,32,cap_32
M,2021,137,2021_1361_1393,0,0.6731775354425844,M_common,hist,32,cap_32
M,2021,137,2021_1403_1429,1,0.544436412666764,M_common,hist,32,cap_32
M,2021,137,2021_1437_1457,1,0.5732330513147579,M_common,hist,32,cap_32
M,2021,137,2021_1287_1452,0,0.15088210345553316,M_common,hist,32,cap_32
M,2021,137,2021_1314_1458,0,0.5750979644318525,M_common,hist,32,cap_32
M,2021,138,2021_1101_1400,1,0.3228511148172019,M_common,hist,32,cap_32
M,2021,138,2021_1104_1233,1,0.8686139298635894,M_common,hist,32,cap_32
M,2021,138,2021_1160_1207,1,0.8410282976597663,M_common,hist,32,cap_32
M,2021,138,2021_1166_1364,1,0.4969906964853601,M_common,hist,32,cap_32
M,2021,138,2021_1199_1422,1,0.6660862889417954,M_common,hist,32,cap_32
M,2021,138,2021_1211_1313,1,0.9284744278598555,M_common,hist,32,cap_32
M,2021,138,2021_1213_1234,0,0.18988109309311496,M_common,hist,32,cap_32
M,2021,138,2021_1186_1242,0,0.09526998692227778,M_common,hist,32,cap_32
M,2021,138,2021_1261_1382,1,0.5808483492647077,M_common,hist,32,cap_32
M,2021,138,2021_1163_1268,0,0.46021194442804286,M_common,hist,32,cap_32
M,2021,138,2021_1276_1411,1,0.9290513215494159,M_common,hist,32,cap_32
M,2021,138,2021_1325_1438,1,0.1867988163356153,M_common,hist,32,cap_32
M,2021,138,2021_1281_1328,0,0.4980660907698464,M_common,hist,32,cap_32
M,2021,138,2021_1140_1417,0,0.6753361652471672,M_common,hist,32,cap_32
M,2021,138,2021_1179_1425,0,0.43742572985923167,M_common,hist,32,cap_32
M,2021,139,2021_1116_1403,1,0.5910607836383793,M_common,hist,32,cap_32
M,2021,139,2021_1124_1458,1,0.8094719019677168,M_common,hist,32,cap_32
M,2021,139,2021_1222_1353,1,0.7162409100792946,M_common,hist,32,cap_32
M,2021,139,2021_1228_1260,0,0.5401652176935239,M_common,hist,32,cap_32
M,2021,139,2021_1196_1331,0,0.7594718461834732,M_common,hist,32,cap_32
M,2021,139,2021_1329_1333,0,0.75203200001673,M_common,hist,32,cap_32
M,2021,139,2021_1393_1452,1,0.2897333818042831,M_common,hist,32,cap_32
M,2021,139,2021_1317_1437,0,0.2679085726591356,M_common,hist,32,cap_32
M,2021,140,2021_1104_1268,1,0.5334846846887177,M_common,hist,32,cap_32
M,2021,140,2021_1166_1325,1,0.670759865612249,M_common,hist,32,cap_32
M,2021,140,2021_1160_1199,0,0.40045046345668983,M_common,hist,32,cap_32
M,2021,140,2021_1211_1328,1,0.8619828330195918,M_common,hist,32,cap_32
M,2021,140,2021_1261_1276,0,0.4075102534851469,M_common,hist,32,cap_32
M,2021,140,2021_1234_1332,0,0.45990126589510366,M_common,hist,32,cap_32
M,2021,140,2021_1101_1417,0,0.4632962466338677,M_common,hist,32,cap_32
M,2021,140,2021_1242_1425,0,0.7020892611199911,M_common,hist,32,cap_32
M,2021,145,2021_1116_1331,1,0.9175948144677637,M_common,hist,32,cap_32
M,2021,145,2021_1124_1437,1,0.8082530195310169,M_common,hist,32,cap_32
M,2021,145,2021_1222_1393,1,0.7483645834880442,M_common,hist,32,cap_32
M,2021,145,2021_1260_1333,0,0.877126630132641,M_common,hist,32,cap_32
M,2021,146,2021_1166_1211,0,0.1148333909866237,M_common,hist,32,cap_32
M,2021,146,2021_1199_1276,0,0.28848856317231863,M_common,hist,32,cap_32
M,2021,146,2021_1104_1417,0,0.7934445581215065,M_common,hist,32,cap_32
M,2021,146,2021_1332_1425,0,0.7015809640160998,M_common,hist,32,cap_32
M,2021,147,2021_1116_1124,0,0.2552394419743838,M_common,hist,32,cap_32
M,2021,147,2021_1222_1333,1,0.8589214461603213,M_common,hist,32,cap_32
M,2021,148,2021_1211_1425,1,0.8593134274984715,M_common,hist,32,cap_32
M,2021,148,2021_1276_1417,0,0.8227646618895761,M_common,hist,32,cap_32
M,2021,152,2021_1124_1222,1,0.721508646558032,M_common,hist,32,cap_32
M,2021,152,2021_1211_1417,1,0.8850656791090671,M_common,hist,32,cap_32
M,2021,154,2021_1124_1211,1,0.2790379508812108,M_common,hist,32,cap_32
M,2021,136,2021_1179_1455,1,0.8399826194967418,M_common,hist,64,cap_64
M,2021,136,2021_1111_1313,0,0.2994932244968135,M_common,hist,64,cap_64
