Gender,Season,GameKey,TeamID,CompactGames,DetailedGames,DetailedCoverageRate,RichFeatureCoverageEligible,TeamName,ConfAbbrev,CompactSnapshotAvailable
M,2021,M_2021_137_1314_1458,1458,29,29,1.0,True,Wisconsin,big_ten,True
M,2022,M_2022_136_1103_1417,1103,31,31,1.0,True,Akron,mac,True
M,2022,M_2022_137_1104_1323,1104,32,32,1.0,True,Alabama,sec,True
M,2022,M_2022_137_1112_1460,1112,34,34,1.0,True,Arizona,pac_twelve,True
M,2022,M_2022_136_1116_1436,1116,33,33,1.0,True,Arkansas,sec,True
M,2022,M_2022_137_1120_1240,1120,32,32,1.0,True,Auburn,sec,True
M,2022,M_2022_136_1124_1313,1124,32,32,1.0,True,Baylor,big_twelve,True
M,2022,M_2022_136_1129_1272,1129,33,33,1.0,True,Boise St,mwc,True
M,2022,M_2022_135_1136_1460,1136,30,30,1.0,True,Bryant,nec,True
M,2022,M_2022_137_1151_1228,1151,32,32,1.0,True,Chattanooga,southern,True
M,2022,M_2022_137_1159_1458,1159,33,33,1.0,True,Colgate,patriot,True
M,2022,M_2022_136_1161_1276,1161,29,29,1.0,True,Colorado St,mwc,True
M,2022,M_2022_136_1163_1308,1163,32,32,1.0,True,Connecticut,big_east,True
M,2022,M_2022_136_1166_1361,1166,33,33,1.0,True,Creighton,big_east,True
M,2022,M_2022_137_1168_1181,1168,29,29,1.0,True,CS Fullerton,big_west,True
M,2022,M_2022_137_1172_1277,1172,32,32,1.0,True,Davidson,a_ten,True
M,2022,M_2022_137_1174_1437,1174,33,33,1.0,True,Delaware,caa,True
M,2022,M_2022_139_1181_1277,1181,34,34,1.0,True,Duke,acc,True
M,2022,M_2022_136_1209_1211,1209,25,25,1.0,True,Georgia St,sun_belt,True
M,2022,M_2022_138_1211_1272,1211,29,29,1.0,True,Gonzaga,wcc,True
M,2022,M_2022_137_1222_1412,1222,34,34,1.0,True,Houston,aac,True
M,2022,M_2022_137_1151_1228,1228,31,31,1.0,True,Illinois,big_ten,True
M,2022,M_2022_134_1231_1461,1231,33,33,1.0,True,Indiana,big_ten,True
M,2022,M_2022_136_1234_1350,1234,35,35,1.0,True,Iowa,big_ten,True
M,2022,M_2022_137_1235_1261,1235,32,32,1.0,True,Iowa St,big_twelve,True
M,2022,M_2022_137_1120_1240,1240,29,29,1.0,True,Jacksonville St,a_sun,True
M,2022,M_2022_136_1242_1411,1242,34,34,1.0,True,Kansas,big_twelve,True
M,2022,M_2022_136_1246_1389,1246,33,33,1.0,True,Kentucky,sec,True
M,2022,M_2022_136_1255_1397,1255,28,28,1.0,True,Longwood,big_south,True
M,2022,M_2022_137_1260_1326,1260,31,31,1.0,True,Loyola-Chicago,mvc,True
M,2022,M_2022_137_1235_1261,1261,33,33,1.0,True,LSU,sec,True
M,2022,M_2022_136_1266_1314,1266,31,31,1.0,True,Marquette,big_east,True
M,2022,M_2022_136_1129_1272,1272,31,31,1.0,True,Memphis,aac,True
M,2022,M_2022_137_1274_1425,1274,33,33,1.0,True,Miami FL,acc,True
M,2022,M_2022_138_1276_1397,1276,31,31,1.0,True,Michigan,big_ten,True
M,2022,M_2022_137_1172_1277,1277,34,34,1.0,True,Michigan St,big_ten,True
M,2022,M_2022_137_1286_1403,1286,32,32,1.0,True,Montana St,big_sky,True
M,2022,M_2022_136_1293_1362,1293,29,29,1.0,True,Murray St,ovc,True
M,2022,M_2022_136_1163_1308,1308,29,29,1.0,True,New Mexico St,wac,True
M,2022,M_2022_136_1124_1313,1313,27,27,1.0,True,Norfolk St,meac,True
M,2022,M_2022_144_1314_1417,1314,33,33,1.0,True,North Carolina,acc,True
M,2022,M_2022_135_1323_1353,1323,31,31,1.0,True,Notre Dame,acc,True
M,2022,M_2022_139_1326_1437,1326,30,30,1.0,True,Ohio St,big_ten,True
M,2022,M_2022_136_1344_1355,1344,30,30,1.0,True,Providence,big_east,True
M,2022,M_2022_137_1345_1463,1345,34,34,1.0,True,Purdue,big_ten,True
M,2022,M_2022_136_1234_1350,1350,35,35,1.0,True,Richmond,a_ten,True
M,2022,M_2022_135_1323_1353,1353,31,31,1.0,True,Rutgers,big_ten,True
M,2022,M_2022_136_1344_1355,1355,32,32,1.0,True,S Dakota St,summit,True
M,2022,M_2022_136_1166_1361,1361,31,31,1.0,True,San Diego St,mwc,True
M,2022,M_2022_136_1293_1362,1362,32,32,1.0,True,San Francisco,wcc,True
M,2022,M_2022_137_1371_1395,1371,30,30,1.0,True,Seton Hall,big_east,True
M,2022,M_2022_138_1388_1417,1388,31,31,1.0,True,St Mary's CA,wcc,True
M,2022,M_2022_136_1246_1389,1389,29,29,1.0,True,St Peter's,maac,True
M,2022,M_2022_134_1394_1411,1394,30,30,1.0,True,TAM C. Christi,southland,True
M,2022,M_2022_137_1371_1395,1395,32,32,1.0,True,TCU,big_twelve,True
M,2022,M_2022_136_1255_1397,1397,33,33,1.0,True,Tennessee,sec,True
M,2022,M_2022_137_1400_1439,1400,32,32,1.0,True,Texas,big_twelve,True
M,2022,M_2022_137_1286_1403,1403,34,34,1.0,True,Texas Tech,big_twelve,True
M,2022,M_2022_134_1394_1411,1411,30,30,1.0,True,TX Southern,swac,True
M,2022,M_2022_137_1222_1412,1412,32,32,1.0,True,UAB,cusa,True
M,2022,M_2022_136_1103_1417,1417,32,32,1.0,True,UCLA,pac_twelve,True
M,2022,M_2022_137_1274_1425,1425,33,33,1.0,True,USC,pac_twelve,True
M,2022,M_2022_136_1116_1436,1436,32,32,1.0,True,Vermont,aec,True
M,2022,M_2022_137_1174_1437,1437,33,33,1.0,True,Villanova,big_east,True
M,2022,M_2022_137_1400_1439,1439,35,35,1.0,True,Virginia Tech,acc,True
M,2022,M_2022_137_1159_1458,1458,31,31,1.0,True,Wisconsin,big_ten,True
M,2022,M_2022_135_1136_1460,1460,33,33,1.0,True,Wright St,horizon,True
M,2022,M_2022_134_1231_1461,1461,32,32,1.0,True,Wyoming,mwc,True
M,2022,M_2022_137_1345_1463,1463,29,29,1.0,True,Yale,ivy,True
M,2023,M_2023_136_1104_1394,1104,34,34,1.0,True,Alabama,sec,True
M,2023,M_2023_136_1112_1343,1112,34,34,1.0,True,Arizona,pac_twelve,True
M,2023,M_2023_135_1113_1305,1113,34,34,1.0,True,Arizona St,pac_twelve,True
M,2023,M_2023_136_1116_1228,1116,33,33,1.0,True,Arkansas,sec,True
M,2023,M_2023_136_1120_1234,1120,32,32,1.0,True,Auburn,sec,True
M,2023,M_2023_137_1124_1364,1124,32,32,1.0,True,Baylor,big_twelve,True
M,2023,M_2023_136_1129_1321,1129,32,32,1.0,True,Boise St,mwc,True
M,2023,M_2023_136_1158_1361,1158,33,33,1.0,True,Col Charleston,caa,True
M,2023,M_2023_136_1159_1400,1159,33,33,1.0,True,Colgate,patriot,True
M,2023,M_2023_137_1163_1233,1163,33,33,1.0,True,Connecticut,big_east,True
M,2023,M_2023_137_1166_1301,1166,33,33,1.0,True,Creighton,big_east,True
M,2023,M_2023_137_1179_1274,1179,33,33,1.0,True,Drake,mvc,True
M,2023,M_2023_136_1181_1331,1181,34,34,1.0,True,Duke,acc,True
M,2023,M_2023_135_1192_1411,1192,32,32,1.0,True,F Dickinson,nec,True
M,2023,M_2023_137_1194_1272,1194,32,32,1.0,True,FL Atlantic,cusa,True
M,2023,M_2023_136_1202_1438,1202,31,31,1.0,True,Furman,southern,True
M,2023,M_2023_137_1211_1213,1211,32,32,1.0,True,Gonzaga,wcc,True
M,2023,M_2023_137_1211_1213,1213,32,32,1.0,True,Grand Canyon,wac,True
M,2023,M_2023_136_1222_1297,1222,34,34,1.0,True,Houston,aac,True
M,2023,M_2023_136_1224_1242,1224,31,31,1.0,True,Howard,meac,True
M,2023,M_2023_136_1116_1228,1228,32,32,1.0,True,Illinois,big_ten,True
M,2023,M_2023_137_1231_1245,1231,33,33,1.0,True,Indiana,big_ten,True
M,2023,M_2023_137_1163_1233,1233,34,34,1.0,True,Iona,maac,True
M,2023,M_2023_136_1120_1234,1234,32,32,1.0,True,Iowa,big_ten,True
M,2023,M_2023_137_1235_1338,1235,32,32,1.0,True,Iowa St,big_twelve,True
M,2023,M_2023_136_1224_1242,1242,34,34,1.0,True,Kansas,big_twelve,True
M,2023,M_2023_137_1243_1286,1243,32,32,1.0,True,Kansas St,big_twelve,True
M,2023,M_2023_137_1244_1462,1244,31,31,1.0,True,Kennesaw,a_sun,True
M,2023,M_2023_137_1231_1245,1245,32,32,1.0,True,Kent,mac,True
M,2023,M_2023_137_1246_1344,1246,32,32,1.0,True,Kentucky,sec,True
M,2023,M_2023_137_1266_1436,1266,34,34,1.0,True,Marquette,big_east,True
M,2023,M_2023_136_1268_1452,1268,33,33,1.0,True,Maryland,big_ten,True
M,2023,M_2023_137_1194_1272,1272,34,34,1.0,True,Memphis,aac,True
M,2023,M_2023_146_1274_1400,1274,32,32,1.0,True,Miami FL,acc,True
M,2023,M_2023_137_1277_1425,1277,31,31,1.0,True,Michigan St,big_ten,True
M,2023,M_2023_134_1280_1338,1280,33,33,1.0,True,Mississippi St,sec,True
M,2023,M_2023_136_1281_1429,1281,33,33,1.0,True,Missouri,sec,True
M,2023,M_2023_137_1243_1286,1286,32,32,1.0,True,Montana St,big_sky,True
M,2023,M_2023_136_1222_1297,1297,32,32,1.0,True,N Kentucky,horizon,True
M,2023,M_2023_137_1166_1301,1301,33,33,1.0,True,NC State,acc,True
M,2023,M_2023_135_1113_1305,1305,31,31,1.0,True,Nevada,mwc,True
M,2023,M_2023_138_1321_1417,1321,32,32,1.0,True,Northwestern,big_ten,True
M,2023,M_2023_136_1181_1331,1331,30,30,1.0,True,Oral Roberts,summit,True
M,2023,M_2023_136_1336_1401,1336,35,35,1.0,True,Penn St,big_ten,True
M,2023,M_2023_139_1338_1462,1338,33,33,1.0,True,Pittsburgh,acc,True
M,2023,M_2023_136_1112_1343,1343,27,27,1.0,True,Princeton,ivy,True
M,2023,M_2023_137_1246_1344,1344,32,32,1.0,True,Providence,big_east,True
M,2023,M_2023_137_1192_1345,1345,34,34,1.0,True,Purdue,big_ten,True
M,2023,M_2023_136_1158_1361,1361,32,32,1.0,True,San Diego St,mwc,True
M,2023,M_2023_137_1124_1364,1364,32,32,1.0,True,UC Santa Barbara,big_west,True
M,2023,M_2023_134_1369_1394,1369,33,33,1.0,True,SE Missouri St,ovc,True
M,2023,M_2023_137_1388_1433,1388,32,32,1.0,True,St Mary's CA,wcc,True
M,2023,M_2023_134_1369_1394,1394,29,29,1.0,True,TAM C. Christi,southland,True
M,2023,M_2023_137_1113_1395,1395,33,33,1.0,True,TCU,big_twelve,True
M,2023,M_2023_136_1397_1418,1397,33,33,1.0,True,Tennessee,sec,True
M,2023,M_2023_144_1400_1462,1400,34,34,1.0,True,Texas,big_twelve,True
M,2023,M_2023_136_1336_1401,1401,34,34,1.0,True,Texas A&M,sec,True
M,2023,M_2023_135_1192_1411,1411,32,32,1.0,True,TX Southern,swac,True
M,2023,M_2023_136_1417_1421,1417,34,34,1.0,True,UCLA,pac_twelve,True
M,2023,M_2023_136_1397_1418,1418,30,30,1.0,True,Louisiana,sun_belt,True
M,2023,M_2023_136_1417_1421,1421,32,32,1.0,True,UNC Asheville,big_south,True
M,2023,M_2023_137_1277_1425,1425,32,32,1.0,True,USC,pac_twelve,True
M,2023,M_2023_136_1281_1429,1429,33,33,1.0,True,Utah St,mwc,True
M,2023,M_2023_137_1388_1433,1433,34,34,1.0,True,VCU,a_ten,True
M,2023,M_2023_137_1266_1436,1436,32,32,1.0,True,Vermont,aec,True
M,2023,M_2023_136_1202_1438,1438,32,32,1.0,True,Virginia,acc,True
M,2023,M_2023_136_1268_1452,1452,33,33,1.0,True,West Virginia,big_twelve,True
M,2023,M_2023_137_1244_1462,1462,34,34,1.0,True,Xavier,big_east,True
M,2024,M_2024_136_1103_1166,1103,32,32,1.0,True,Akron,mac,True
M,2024,M_2024_137_1104_1158,1104,32,32,1.0,True,Alabama,sec,True
M,2024,M_2024_136_1112_1253,1112,33,33,1.0,True,Arizona,pac_twelve,True
M,2024,M_2024_137_1120_1463,1120,34,34,1.0,True,Auburn,sec,True
M,2024,M_2024_137_1124_1159,1124,32,32,1.0,True,Baylor,big_twelve,True
M,2024,M_2024_135_1129_1160,1129,30,30,1.0,True,Boise St,mwc,True
M,2024,M_2024_136_1140_1182,1140,33,33,1.0,True,BYU,big_twelve,True
M,2024,M_2024_137_1155_1307,1155,32,32,1.0,True,Clemson,acc,True
M,2024,M_2024_137_1104_1158,1158,33,33,1.0,True,Col Charleston,caa,True
M,2024,M_2024_137_1124_1159,1159,33,33,1.0,True,Colgate,patriot,True
M,2024,M_2024_137_1160_1196,1160,34,34,1.0,True,Colorado,pac_twelve,True
M,2024,M_2024_134_1161_1438,1161,32,32,1.0,True,Colorado St,mwc,True
M,2024,M_2024_137_1163_1391,1163,34,34,1.0,True,Connecticut,big_east,True
M,2024,M_2024_138_1166_1332,1166,32,32,1.0,True,Creighton,big_east,True
M,2024,M_2024_136_1173_1305,1173,31,31,1.0,True,Dayton,a_ten,True
M,2024,M_2024_136_1179_1450,1179,33,33,1.0,True,Drake,mvc,True
M,2024,M_2024_137_1181_1436,1181,32,32,1.0,True,Duke,acc,True
M,2024,M_2024_138_1182_1228,1182,34,34,1.0,True,Duquesne,a_ten,True
M,2024,M_2024_137_1194_1321,1194,33,33,1.0,True,FL Atlantic,aac,True
M,2024,M_2024_137_1160_1196,1196,35,35,1.0,True,Florida,sec,True
M,2024,M_2024_136_1211_1270,1211,31,31,1.0,True,Gonzaga,wcc,True
M,2024,M_2024_135_1212_1286,1212,31,31,1.0,True,Grambling,swac,True
M,2024,M_2024_137_1213_1388,1213,32,32,1.0,True,Grand Canyon,wac,True
M,2024,M_2024_137_1222_1255,1222,34,34,1.0,True,Houston,big_twelve,True
M,2024,M_2024_134_1224_1447,1224,32,32,1.0,True,Howard,meac,True
M,2024,M_2024_136_1228_1287,1228,34,34,1.0,True,Illinois,big_ten,True
M,2024,M_2024_136_1235_1355,1235,34,34,1.0,True,Iowa St,big_twelve,True
M,2024,M_2024_137_1241_1458,1241,33,33,1.0,True,James Madison,sun_belt,True
M,2024,M_2024_136_1242_1359,1242,31,31,1.0,True,Kansas,big_twelve,True
M,2024,M_2024_136_1246_1324,1246,32,32,1.0,True,Kentucky,sec,True
M,2024,M_2024_136_1112_1253,1253,33,33,1.0,True,Long Beach St,big_west,True
M,2024,M_2024_137_1222_1255,1255,31,31,1.0,True,Longwood,big_south,True
M,2024,M_2024_137_1266_1443,1266,34,34,1.0,True,Marquette,big_east,True
M,2024,M_2024_136_1211_1270,1270,29,29,1.0,True,McNeese St,southland,True
M,2024,M_2024_136_1277_1280,1277,33,33,1.0,True,Michigan St,big_ten,True
M,2024,M_2024_136_1277_1280,1280,34,34,1.0,True,Mississippi St,sec,True
M,2024,M_2024_135_1212_1286,1286,31,31,1.0,True,Montana St,big_sky,True
M,2024,M_2024_136_1228_1287,1287,30,30,1.0,True,Morehead St,ovc,True
M,2024,M_2024_136_1301_1403,1301,36,36,1.0,True,NC State,acc,True
M,2024,M_2024_137_1304_1401,1304,33,33,1.0,True,Nebraska,big_ten,True
M,2024,M_2024_136_1173_1305,1305,32,32,1.0,True,Nevada,mwc,True
M,2024,M_2024_137_1155_1307,1307,34,34,1.0,True,New Mexico,mwc,True
M,2024,M_2024_136_1314_1447,1314,34,34,1.0,True,North Carolina,acc,True
M,2024,M_2024_137_1194_1321,1321,32,32,1.0,True,Northwestern,big_ten,True
M,2024,M_2024_136_1246_1324,1324,34,34,1.0,True,Oakland,horizon,True
M,2024,M_2024_136_1332_1376,1332,34,34,1.0,True,Oregon,pac_twelve,True
M,2024,M_2024_139_1345_1429,1345,33,33,1.0,True,Purdue,big_ten,True
M,2024,M_2024_136_1235_1355,1355,31,31,1.0,True,S Dakota St,summit,True
M,2024,M_2024_136_1242_1359,1359,32,32,1.0,True,Samford,southern,True
M,2024,M_2024_137_1361_1412,1361,32,32,1.0,True,San Diego St,mwc,True
M,2024,M_2024_136_1332_1376,1376,33,33,1.0,True,South Carolina,sec,True
M,2024,M_2024_137_1213_1388,1388,32,32,1.0,True,St Mary's CA,wcc,True
M,2024,M_2024_136_1389_1397,1389,31,31,1.0,True,St Peter's,maac,True
M,2024,M_2024_137_1163_1391,1391,31,31,1.0,True,Stetson,a_sun,True
M,2024,M_2024_137_1395_1429,1395,33,33,1.0,True,TCU,big_twelve,True
M,2024,M_2024_138_1397_1400,1397,32,32,1.0,True,Tennessee,sec,True
M,2024,M_2024_136_1161_1400,1400,32,32,1.0,True,Texas,big_twelve,True
M,2024,M_2024_137_1304_1401,1401,34,34,1.0,True,Texas A&M,sec,True
M,2024,M_2024_136_1301_1403,1403,33,33,1.0,True,Texas Tech,big_twelve,True
M,2024,M_2024_137_1361_1412,1412,33,33,1.0,True,UAB,aac,True
M,2024,M_2024_137_1395_1429,1429,31,31,1.0,True,Utah St,mwc,True
M,2024,M_2024_137_1181_1436,1436,32,32,1.0,True,Vermont,aec,True
M,2024,M_2024_134_1161_1438,1438,33,33,1.0,True,Virginia,acc,True
M,2024,M_2024_137_1266_1443,1443,30,30,1.0,True,WKU,cusa,True
M,2024,M_2024_134_1224_1447,1447,29,29,1.0,True,Wagner,nec,True
M,2024,M_2024_136_1179_1450,1450,33,33,1.0,True,Washington St,pac_twelve,True
M,2024,M_2024_137_1241_1458,1458,35,35,1.0,True,Wisconsin,big_ten,True
M,2024,M_2024_137_1120_1463,1463,29,29,1.0,True,Yale,ivy,True
M,2025,M_2025_137_1103_1112,1103,32,32,1.0,True,Akron,mac,True
M,2025,M_2025_137_1104_1352,1104,33,33,1.0,True,Alabama,sec,True
M,2025,M_2025_134_1106_1384,1106,33,33,1.0,True,Alabama St,swac,True
M,2025,M_2025_135_1110_1291,1110,32,32,1.0,True,American Univ,patriot,True
M,2025,M_2025_139_1112_1332,1112,34,34,1.0,True,Arizona,big_twelve,True
M,2025,M_2025_136_1116_1242,1116,33,33,1.0,True,Arkansas,sec,True
M,2025,M_2025_138_1120_1166,1120,33,33,1.0,True,Auburn,sec,True
M,2025,M_2025_137_1124_1280,1124,32,32,1.0,True,Baylor,big_twelve,True
M,2025,M_2025_137_1136_1277,1136,32,32,1.0,True,Bryant,aec,True
M,2025,M_2025_136_1140_1433,1140,33,33,1.0,True,BYU,big_twelve,True
M,2025,M_2025_136_1155_1270,1155,33,33,1.0,True,Clemson,acc,True
M,2025,M_2025_137_1161_1272,1161,34,34,1.0,True,Colorado St,mwc,True
M,2025,M_2025_137_1163_1328,1163,33,33,1.0,True,Connecticut,big_east,True
M,2025,M_2025_136_1166_1257,1166,34,34,1.0,True,Creighton,big_east,True
M,2025,M_2025_136_1179_1281,1179,31,31,1.0,True,Drake,mvc,True
M,2025,M_2025_137_1181_1291,1181,34,34,1.0,True,Duke,acc,True
M,2025,M_2025_136_1188_1222,1188,30,30,1.0,True,SIUE,ovc,True
M,2025,M_2025_137_1196_1313,1196,34,34,1.0,True,Florida,sec,True
M,2025,M_2025_136_1208_1211,1208,32,32,1.0,True,Georgia,sec,True
M,2025,M_2025_138_1211_1222,1211,33,33,1.0,True,Gonzaga,wcc,True
M,2025,M_2025_137_1213_1268,1213,32,32,1.0,True,Grand Canyon,wac,True
M,2025,M_2025_136_1219_1345,1219,32,32,1.0,True,High Point,big_south,True
M,2025,M_2025_144_1222_1345,1222,34,34,1.0,True,Houston,big_twelve,True
M,2025,M_2025_137_1228_1462,1228,33,33,1.0,True,Illinois,big_ten,True
M,2025,M_2025_137_1235_1252,1235,33,33,1.0,True,Iowa St,big_twelve,True
M,2025,M_2025_136_1116_1242,1242,33,33,1.0,True,Kansas,big_twelve,True
M,2025,M_2025_137_1246_1407,1246,33,33,1.0,True,Kentucky,sec,True
M,2025,M_2025_137_1251_1332,1251,31,31,1.0,True,Liberty,cusa,True
M,2025,M_2025_137_1235_1252,1252,32,32,1.0,True,Lipscomb,a_sun,True
M,2025,M_2025_136_1166_1257,1257,34,34,1.0,True,Louisville,acc,True
M,2025,M_2025_137_1266_1307,1266,33,33,1.0,True,Marquette,big_east,True
M,2025,M_2025_137_1213_1268,1268,33,33,1.0,True,Maryland,big_ten,True
M,2025,M_2025_138_1270_1345,1270,31,31,1.0,True,McNeese St,southland,True
M,2025,M_2025_137_1161_1272,1272,34,34,1.0,True,Memphis,aac,True
M,2025,M_2025_136_1276_1471,1276,34,34,1.0,True,Michigan,big_ten,True
M,2025,M_2025_139_1277_1307,1277,33,33,1.0,True,Michigan St,big_ten,True
M,2025,M_2025_137_1279_1314,1279,33,33,1.0,True,Mississippi,sec,True
M,2025,M_2025_137_1124_1280,1280,33,33,1.0,True,Mississippi St,sec,True
M,2025,M_2025_136_1179_1281,1281,33,33,1.0,True,Missouri,sec,True
M,2025,M_2025_136_1285_1458,1285,31,31,1.0,True,Montana,big_sky,True
M,2025,M_2025_135_1110_1291,1291,33,33,1.0,True,Mt St Mary's,maac,True
M,2025,M_2025_136_1303_1385,1303,32,32,1.0,True,NE Omaha,summit,True
M,2025,M_2025_137_1266_1307,1307,32,32,1.0,True,New Mexico,mwc,True
M,2025,M_2025_137_1196_1313,1313,31,31,1.0,True,Norfolk St,meac,True
M,2025,M_2025_134_1314_1361,1314,35,35,1.0,True,North Carolina,acc,True
M,2025,M_2025_137_1163_1328,1328,33,33,1.0,True,Oklahoma,sec,True
M,2025,M_2025_137_1251_1332,1332,33,33,1.0,True,Oregon,big_ten,True
M,2025,M_2025_136_1219_1345,1345,33,33,1.0,True,Purdue,big_ten,True
M,2025,M_2025_137_1104_1352,1352,33,33,1.0,True,Robert Morris,horizon,True
M,2025,M_2025_134_1314_1361,1361,29,29,1.0,True,San Diego St,mwc,True
M,2025,M_2025_134_1106_1384,1384,30,30,1.0,True,St Francis PA,nec,True
M,2025,M_2025_136_1303_1385,1385,34,34,1.0,True,St John's,big_east,True
M,2025,M_2025_137_1388_1435,1388,32,32,1.0,True,St Mary's CA,wcc,True
M,2025,M_2025_136_1397_1459,1397,34,34,1.0,True,Tennessee,sec,True
M,2025,M_2025_135_1400_1462,1400,34,34,1.0,True,Texas,sec,True
M,2025,M_2025_136_1401_1463,1401,32,32,1.0,True,Texas A&M,sec,True
M,2025,M_2025_136_1403_1423,1403,33,33,1.0,True,Texas Tech,big_twelve,True
M,2025,M_2025_137_1246_1407,1407,31,31,1.0,True,Troy,sun_belt,True
M,2025,M_2025_136_1417_1429,1417,32,32,1.0,True,UCLA,big_ten,True
M,2025,M_2025_136_1403_1423,1423,32,32,1.0,True,UNC Wilmington,caa,True
M,2025,M_2025_136_1417_1429,1429,32,32,1.0,True,Utah St,mwc,True
M,2025,M_2025_136_1140_1433,1433,33,33,1.0,True,VCU,a_ten,True
M,2025,M_2025_137_1388_1435,1435,32,32,1.0,True,Vanderbilt,sec,True
M,2025,M_2025_136_1285_1458,1458,35,35,1.0,True,Wisconsin,big_ten,True
M,2025,M_2025_136_1397_1459,1459,32,32,1.0,True,Wofford,southern,True
M,2025,M_2025_135_1400_1462,1462,32,32,1.0,True,Xavier,big_east,True
M,2025,M_2025_136_1401_1463,1463,28,28,1.0,True,Yale,ivy,True
M,2025,M_2025_136_1276_1471,1471,32,32,1.0,True,UC San Diego,big_west,True
W,1998,W_1998_137_3104_3422,3104,30,0,0.0,False,Alabama,sec,True
W,1998,W_1998_137_3112_3365,3112,27,0,0.0,False,Arizona,pac_ten,True
W,1998,W_1998_138_3116_3218,3116,28,0,0.0,False,Arkansas,sec,True
W,1998,W_1998_138_3155_3274,3155,30,0,0.0,False,Clemson,acc,True
W,1998,W_1998_138_3161_3179,3161,26,0,0.0,False,Colorado St,wac,True
W,1998,W_1998_137_3163_3193,3163,32,0,0.0,False,Connecticut,big_east,True
W,1998,W_1998_138_3161_3179,3179,29,0,0.0,False,Drake,mvc,True
W,1998,W_1998_138_3181_3292,3181,28,0,0.0,False,Duke,acc,True
W,1998,W_1998_137_3163_3193,3193,28,0,0.0,False,Fairfield,maac,True
W,1998,W_1998_138_3196_3285,3196,29,0,0.0,False,Florida,sec,True
W,1998,W_1998_137_3198_3266,3198,29,0,0.0,False,Florida Intl,a_sun,True
W,1998,W_1998_137_3203_3208,3203,26,0,0.0,False,G Washington,a_ten,True
W,1998,W_1998_137_3203_3208,3208,26,0,0.0,False,Georgia,sec,True
W,1998,W_1998_137_3212_3403,3212,21,0,0.0,False,Grambling,swac,True
W,1998,W_1998_138_3217_3390,3217,25,0,0.0,False,Harvard,ivy,True
W,1998,W_1998_138_3116_3218,3218,27,0,0.0,False,Hawaii,wac,True
W,1998,W_1998_138_3221_3256,3221,28,0,0.0,False,Holy Cross,patriot,True
W,1998,W_1998_137_3224_3314,3224,27,0,0.0,False,Howard,meac,True
W,1998,W_1998_138_3228_3453,3228,25,0,0.0,False,Illinois,big_ten,True
W,1998,W_1998_137_3234_3269,3234,26,0,0.0,False,Iowa,big_ten,True
W,1998,W_1998_138_3235_3245,3235,31,0,0.0,False,Iowa St,big_twelve,True
W,1998,W_1998_137_3242_3408,3242,29,0,0.0,False,Kansas,big_twelve,True
W,1998,W_1998_138_3235_3245,3245,28,0,0.0,False,Kent,mac,True
W,1998,W_1998_138_3251_3397,3251,24,0,0.0,False,Liberty,big_south,True
W,1998,W_1998_147_3256_3345,3256,29,0,0.0,False,Louisiana Tech,sun_belt,True
W,1998,W_1998_138_3257_3428,3257,29,0,0.0,False,Louisville,cusa,True
W,1998,W_1998_137_3263_3301,3263,26,0,0.0,False,Maine,aec,True
W,1998,W_1998_137_3198_3266,3266,26,0,0.0,False,Marquette,cusa,True
W,1998,W_1998_137_3234_3269,3269,26,0,0.0,False,Massachusetts,a_ten,True
W,1998,W_1998_137_3272_3464,3272,26,0,0.0,False,Memphis,cusa,True
W,1998,W_1998_138_3155_3274,3274,27,0,0.0,False,Miami FL,big_east,True
W,1998,W_1998_137_3276_3417,3276,27,0,0.0,False,Michigan,big_ten,True
W,1998,W_1998_137_3283_3323,3283,29,0,0.0,False,Missouri St,mvc,True
W,1998,W_1998_138_3196_3285,3285,25,0,0.0,False,Montana,big_sky,True
W,1998,W_1998_138_3181_3292,3292,26,0,0.0,False,MTSU,ovc,True
W,1998,W_1998_139_3301_3464,3301,27,0,0.0,False,NC State,acc,True
W,1998,W_1998_137_3304_3307,3304,30,0,0.0,False,Nebraska,big_twelve,True
W,1998,W_1998_137_3304_3307,3307,31,0,0.0,False,New Mexico,wac,True
W,1998,W_1998_147_3314_3397,3314,30,0,0.0,False,North Carolina,acc,True
W,1998,W_1998_139_3323_3403,3323,29,0,0.0,False,Notre Dame,big_east,True
W,1998,W_1998_137_3330_3384,3330,27,0,0.0,False,Old Dominion,caa,True
W,1998,W_1998_138_3332_3353,3332,24,0,0.0,False,Oregon,pac_ten,True
W,1998,W_1998_138_3345_3449,3345,27,0,0.0,False,Purdue,big_ten,True
W,1998,W_1998_145_3353_3397,3353,29,0,0.0,False,Rutgers,big_east,True
W,1998,W_1998_138_3364_3435,3364,30,0,0.0,False,UC Santa Barbara,big_west,True
W,1998,W_1998_137_3112_3365,3365,28,0,0.0,False,Santa Clara,wcc,True
W,1998,W_1998_138_3372_3443,3372,26,0,0.0,False,SF Austin,southland,True
W,1998,W_1998_137_3374_3438,3374,28,0,0.0,False,SMU,wac,True
W,1998,W_1998_137_3330_3384,3384,27,0,0.0,False,St Francis PA,nec,True
W,1998,W_1998_138_3217_3390,3390,26,0,0.0,False,Stanford,pac_ten,True
W,1998,W_1998_140_3397_3443,3397,33,0,0.0,False,Tennessee,sec,True
W,1998,W_1998_137_3212_3403,3403,29,0,0.0,False,Texas Tech,big_twelve,True
