Gender,FeatureA,FeatureB,AbsoluteCorrelation,BlockA,BlockB
M,diff__detailed__all__oppblockpct_median,diff__detailed__clean__oppblockpct_median,0.9989388989293436,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppefg_mean,diff__detailed__clean__opp_efg_ros,0.9969171965122272,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppefg_mean,diff__detailed__clean__oppefg_mean,0.9996626456862401,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppefg_median,diff__detailed__clean__oppefg_median,0.9991419669165351,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfg2pct_mean,diff__detailed__clean__oppfg2pct_mean,0.9997612114516607,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfg2pct_median,diff__detailed__clean__oppfg2pct_median,0.999498812345458,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfg3attemptrate_mean,diff__detailed__clean__oppfg3attemptrate_mean,0.9998682199038748,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfg3attemptrate_median,diff__detailed__clean__oppfg3attemptrate_median,0.9996903153916256,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfg3pct_mean,diff__detailed__clean__oppfg3pct_mean,0.9993994809930548,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfg3pct_median,diff__detailed__clean__oppfg3pct_median,0.998327295355379,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfgpct_mean,diff__detailed__clean__oppfgpct_mean,0.9997237186654543,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfgpct_median,diff__detailed__clean__oppfgpct_median,0.9988107529786917,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfoulrate_mean,diff__detailed__clean__oppfoulrate_mean,0.9997565925614693,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfoulrate_median,diff__detailed__clean__oppfoulrate_median,0.9995468215876838,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfourfactorcomposite_mean,diff__detailed__clean__oppfourfactorcomposite_mean,0.9995699355836009,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppfourfactorcomposite_median,diff__detailed__clean__oppfourfactorcomposite_median,0.9994699200995394,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftmaderate_mean,diff__detailed__clean__opp_ftmade_rate_ros,0.9976113903929376,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftmaderate_mean,diff__detailed__clean__oppftmaderate_mean,0.999781793150205,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftmaderate_median,diff__detailed__clean__oppftmaderate_median,0.9996250907070369,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftpct_mean,diff__detailed__clean__oppftpct_mean,0.9991876265736305,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftpct_median,diff__detailed__clean__oppftpct_median,0.9987832554391337,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftrate_mean,diff__detailed__clean__opp_ft_rate_ros,0.9979485313711604,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftrate_mean,diff__detailed__clean__oppftrate_mean,0.9997935722799347,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppftrate_median,diff__detailed__clean__oppftrate_median,0.9997475781027885,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppstealpct_mean,diff__detailed__clean__oppstealpct_mean,0.9997514537938192,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__oppstealpct_median,diff__detailed__clean__oppstealpct_median,0.9990513182635543,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opptovpct_mean,diff__detailed__clean__opp_tov_pct_ros,0.9988108999563052,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opptovpct_mean,diff__detailed__clean__opptovpct_mean,0.9997677066429584,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opptovpct_median,diff__detailed__clean__opptovpct_median,0.9993718285982768,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opptrueshootingpct_mean,diff__detailed__clean__opptrueshootingpct_mean,0.9996832950347739,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__opptrueshootingpct_median,diff__detailed__clean__opptrueshootingpct_median,0.999274275805358,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orb_pct_ros,diff__detailed__all__orbpct_mean,0.9968915555988691,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orb_pct_ros,diff__detailed__all__orbpct_trim02,0.9968915555988691,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orb_pct_ros,diff__detailed__clean__orb_pct_ros,0.9998666449528266,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orb_pct_ros,diff__detailed__clean__orbpct_mean,0.9967929661144094,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orb_pct_ros,diff__detailed__clean__orbpct_trim02,0.9967929661144094,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_mean,diff__detailed__all__orbpct_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_mean,diff__detailed__clean__orb_pct_ros,0.9967549028108746,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_mean,diff__detailed__clean__orbpct_mean,0.9998906826663458,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_mean,diff__detailed__clean__orbpct_trim02,0.9998906826663458,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_median,diff__detailed__clean__orbpct_median,0.9996500528534212,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_std,diff__detailed__clean__orbpct_std,0.9992506746131373,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_trim02,diff__detailed__clean__orb_pct_ros,0.9967549028108746,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_trim02,diff__detailed__clean__orbpct_mean,0.9998906826663458,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__orbpct_trim02,diff__detailed__clean__orbpct_trim02,0.9998906826663458,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__pace_ros,diff__detailed__clean__pace_ros,0.9999194468097367,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__rebound_share_ros,diff__detailed__all__reboundshare_mean,0.997916530456969,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__rebound_share_ros,diff__detailed__clean__rebound_share_ros,0.9997972500329756,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__rebound_share_ros,diff__detailed__clean__reboundshare_mean,0.9977026575822154,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__reboundshare_mean,diff__detailed__clean__rebound_share_ros,0.9977991392415904,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__reboundshare_mean,diff__detailed__clean__reboundshare_mean,0.9998346443459011,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__reboundshare_median,diff__detailed__clean__reboundshare_median,0.9997358200724844,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__steal_pct_ros,diff__detailed__all__stealpct_mean,0.9993096508571173,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__steal_pct_ros,diff__detailed__clean__steal_pct_ros,0.9998455535627047,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__steal_pct_ros,diff__detailed__clean__stealpct_mean,0.9991736971599807,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__stealpct_mean,diff__detailed__clean__steal_pct_ros,0.9991443371480649,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__stealpct_mean,diff__detailed__clean__stealpct_mean,0.9998547751921606,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__stealpct_median,diff__detailed__clean__stealpct_median,0.9997971686004126,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tov_pct_ros,diff__detailed__all__tovpct_mean,0.9988017671385355,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tov_pct_ros,diff__detailed__all__tovpct_trim02,0.9988017671385355,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tov_pct_ros,diff__detailed__clean__tov_pct_ros,0.9998020194238123,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tov_pct_ros,diff__detailed__clean__tovpct_mean,0.9985857523128779,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tov_pct_ros,diff__detailed__clean__tovpct_trim02,0.9985857523128779,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_mean,diff__detailed__all__tovpct_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_mean,diff__detailed__clean__tov_pct_ros,0.9986435809320386,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_mean,diff__detailed__clean__tovpct_mean,0.9998236300096013,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_mean,diff__detailed__clean__tovpct_trim02,0.9998236300096013,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_median,diff__detailed__clean__tovpct_median,0.9997486189196949,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_std,diff__detailed__clean__tovpct_std,0.9994721979871298,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_trim02,diff__detailed__clean__tov_pct_ros,0.9986435809320386,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_trim02,diff__detailed__clean__tovpct_mean,0.9998236300096013,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__tovpct_trim02,diff__detailed__clean__tovpct_trim02,0.9998236300096013,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__true_shooting_ros,diff__detailed__all__trueshootingpct_mean,0.9978844944668134,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__true_shooting_ros,diff__detailed__clean__true_shooting_ros,0.9997683150608536,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__true_shooting_ros,diff__detailed__clean__trueshootingpct_mean,0.9976454413918003,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__trueshootingpct_mean,diff__detailed__clean__true_shooting_ros,0.9976803944400382,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__trueshootingpct_mean,diff__detailed__clean__trueshootingpct_mean,0.9997825470369379,detailed_efficiency,detailed_efficiency
M,diff__detailed__all__trueshootingpct_median,diff__detailed__clean__trueshootingpct_median,0.9996538035167268,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__def_rtg_ros,diff__detailed__clean__defrtg_mean,0.9980326874285622,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__def_rtg_ros,diff__detailed__clean__defrtg_trim02,0.9980326874285622,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__def_rtg_ros,diff__detailed__poss0p44__def_rtg_mean,0.9975730217490888,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__def_rtg_ros,diff__detailed__poss0p475__def_rtg_mean,0.997708765476957,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__defrtg_mean,diff__detailed__clean__defrtg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__defrtg_mean,diff__detailed__poss0p44__def_rtg_mean,0.9994164685433202,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__defrtg_mean,diff__detailed__poss0p475__def_rtg_mean,0.9995959639611584,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__defrtg_trim02,diff__detailed__poss0p44__def_rtg_mean,0.9994164685433202,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__defrtg_trim02,diff__detailed__poss0p475__def_rtg_mean,0.9995959639611584,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__drb_pct_ros,diff__detailed__clean__drbpct_mean,0.9945754372800286,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__efg_mean,diff__detailed__clean__efg_ros,0.9971629011436441,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__efg_mean,diff__detailed__clean__efg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__efg_mean,diff__norm__detailed__all__efg_ros__z,0.9962982151151996,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__efg_ros,diff__detailed__clean__efg_trim02,0.9971629011436441,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__efg_ros,diff__norm__detailed__all__efg_ros__z,0.9991256166674505,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__efg_trim02,diff__norm__detailed__all__efg_ros__z,0.9962982151151996,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__fg3_attempt_rate_ros,diff__detailed__clean__fg3attemptrate_mean,0.9993964340765238,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__fg_pct_ros,diff__detailed__clean__fgpct_mean,0.997140354804347,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__foul_rate_ros,diff__detailed__clean__foulrate_mean,0.9993228701873109,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__ft_rate_ros,diff__detailed__clean__ftrate_mean,0.9961059685302563,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__ft_rate_ros,diff__detailed__clean__ftrate_trim02,0.9961059685302563,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__ftmade_rate_ros,diff__detailed__clean__ftmaderate_mean,0.9962389174734202,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__ftrate_mean,diff__detailed__clean__ftrate_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__games,diff__quality__DetailedGames,0.9921368605546634,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__net_rtg_ros,diff__detailed__clean__netrtg_mean,0.9984862181826499,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__net_rtg_ros,diff__detailed__clean__netrtg_trim02,0.9984862181826499,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__net_rtg_ros,diff__detailed__poss0p44__net_rtg_mean,0.9982340680208126,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__net_rtg_ros,diff__detailed__poss0p475__net_rtg_mean,0.9982355953661171,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__net_rtg_ros,diff__norm__adj__net_rtg_a50p0__z,0.9878154764284078,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__net_rtg_ros,diff__norm__detailed__all__net_rtg_ros__z,0.9993939177231627,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__net_rtg_ros,diff__norm__detailed__clean__net_rtg_ros__z,0.999641736195331,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__netrtg_mean,diff__detailed__clean__netrtg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__netrtg_mean,diff__detailed__poss0p44__net_rtg_mean,0.9997762927635391,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__netrtg_mean,diff__detailed__poss0p475__net_rtg_mean,0.9997779174905734,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__netrtg_mean,diff__norm__adj__net_rtg_a50p0__z,0.9885182561525803,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__netrtg_mean,diff__norm__detailed__all__net_rtg_ros__z,0.9978739342642959,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__netrtg_mean,diff__norm__detailed__clean__net_rtg_ros__z,0.99807798038472,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__netrtg_trim02,diff__detailed__poss0p44__net_rtg_mean,0.9997762927635391,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__netrtg_trim02,diff__detailed__poss0p475__net_rtg_mean,0.9997779174905734,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__netrtg_trim02,diff__norm__adj__net_rtg_a50p0__z,0.9885182561525803,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__netrtg_trim02,diff__norm__detailed__all__net_rtg_ros__z,0.9978739342642959,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__netrtg_trim02,diff__norm__detailed__clean__net_rtg_ros__z,0.99807798038472,detailed_efficiency,within_season_normalization
M,diff__detailed__clean__off_rtg_ros,diff__detailed__clean__offrtg_mean,0.9989450677077821,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__off_rtg_ros,diff__detailed__clean__offrtg_trim02,0.9989450677077821,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__off_rtg_ros,diff__detailed__poss0p44__off_rtg_mean,0.9984665845473236,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__off_rtg_ros,diff__detailed__poss0p475__off_rtg_mean,0.9987120993325722,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__offrtg_mean,diff__detailed__clean__offrtg_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__offrtg_mean,diff__detailed__poss0p44__off_rtg_mean,0.9996418850292947,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__offrtg_mean,diff__detailed__poss0p475__off_rtg_mean,0.9998446351071058,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__offrtg_trim02,diff__detailed__poss0p44__off_rtg_mean,0.9996418850292947,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__offrtg_trim02,diff__detailed__poss0p475__off_rtg_mean,0.9998446351071058,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__opp_efg_ros,diff__detailed__clean__oppefg_mean,0.9971600521426583,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__opp_ft_rate_ros,diff__detailed__clean__oppftrate_mean,0.9981058833535742,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__opp_ftmade_rate_ros,diff__detailed__clean__oppftmaderate_mean,0.9977385884278398,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__opp_tov_pct_ros,diff__detailed__clean__opptovpct_mean,0.9990363052164973,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__orb_pct_ros,diff__detailed__clean__orbpct_mean,0.9968875285214048,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__orb_pct_ros,diff__detailed__clean__orbpct_trim02,0.9968875285214048,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__orbpct_mean,diff__detailed__clean__orbpct_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__rebound_share_ros,diff__detailed__clean__reboundshare_mean,0.9979430214827782,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__steal_pct_ros,diff__detailed__clean__stealpct_mean,0.9993041754024756,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__tov_pct_ros,diff__detailed__clean__tovpct_mean,0.9987995718787468,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__tov_pct_ros,diff__detailed__clean__tovpct_trim02,0.9987995718787468,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__tovpct_mean,diff__detailed__clean__tovpct_trim02,1.0,detailed_efficiency,detailed_efficiency
M,diff__detailed__clean__true_shooting_ros,diff__detailed__clean__trueshootingpct_mean,0.9978887032585189,detailed_efficiency,detailed_efficiency
M,diff__detailed__poss0p44__def_rtg_mean,diff__detailed__poss0p475__def_rtg_mean,0.9997852510038951,detailed_efficiency,detailed_efficiency
M,diff__detailed__poss0p44__net_rtg_mean,diff__detailed__poss0p475__net_rtg_mean,0.999996790530531,detailed_efficiency,detailed_efficiency
M,diff__detailed__poss0p44__net_rtg_mean,diff__norm__adj__net_rtg_a50p0__z,0.988703907933125,detailed_efficiency,within_season_normalization
M,diff__detailed__poss0p44__net_rtg_mean,diff__norm__detailed__all__net_rtg_ros__z,0.9980953119139383,detailed_efficiency,within_season_normalization
M,diff__detailed__poss0p44__net_rtg_mean,diff__norm__detailed__clean__net_rtg_ros__z,0.9978290310484554,detailed_efficiency,within_season_normalization
M,diff__detailed__poss0p44__off_rtg_mean,diff__detailed__poss0p475__off_rtg_mean,0.999791464790511,detailed_efficiency,detailed_efficiency
M,diff__detailed__poss0p475__net_rtg_mean,diff__norm__adj__net_rtg_a50p0__z,0.9887368765204197,detailed_efficiency,within_season_normalization
M,diff__detailed__poss0p475__net_rtg_mean,diff__norm__detailed__all__net_rtg_ros__z,0.998097516508198,detailed_efficiency,within_season_normalization
M,diff__detailed__poss0p475__net_rtg_mean,diff__norm__detailed__clean__net_rtg_ros__z,0.9978300016900312,detailed_efficiency,within_season_normalization
M,diff__massey__ordinal_mean,diff__massey__ordinal_median,0.9991931698396191,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__massey__strength_mean,0.9968972424850593,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__massey__strength_median,0.9987887961664842,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__massey__strength_trim05,0.998853067775414,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__massey__system_dol,0.9876046202336614,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__massey__system_sag,0.9919426192796816,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__massey__system_wlk,0.9916080489520867,massey_consensus,massey_consensus
M,diff__massey__ordinal_mean,diff__norm__massey__strength_mean__pct,0.9976662846714532,massey_consensus,within_season_normalization
M,diff__massey__ordinal_mean,diff__norm__massey__strength_mean__z,0.996746340053585,massey_consensus,within_season_normalization
M,diff__massey__ordinal_median,diff__massey__strength_mean,0.9959117592515723,massey_consensus,massey_consensus
M,diff__massey__ordinal_median,diff__massey__strength_median,0.999478361078748,massey_consensus,massey_consensus
M,diff__massey__ordinal_median,diff__massey__strength_trim05,0.9982162066765394,massey_consensus,massey_consensus
M,diff__massey__ordinal_median,diff__massey__system_dol,0.9881567319537874,massey_consensus,massey_consensus
M,diff__massey__ordinal_median,diff__massey__system_sag,0.9923945322732016,massey_consensus,massey_consensus
M,diff__massey__ordinal_median,diff__massey__system_wlk,0.9917524983884298,massey_consensus,massey_consensus
M,diff__massey__ordinal_median,diff__norm__massey__strength_mean__pct,0.9972323031259989,massey_consensus,within_season_normalization
M,diff__massey__ordinal_median,diff__norm__massey__strength_mean__z,0.9957701754651461,massey_consensus,within_season_normalization
M,diff__massey__ordinal_min,diff__massey__strength_max,0.9957724203439084,massey_consensus,massey_consensus
M,diff__massey__rank_improvement_mean,diff__massey__rank_improvement_median,0.9929120775779692,massey_consensus,massey_consensus
M,diff__massey__strength_mean,diff__massey__strength_median,0.9967515908875859,massey_consensus,massey_consensus
M,diff__massey__strength_mean,diff__massey__strength_trim05,0.9990673734502802,massey_consensus,massey_consensus
M,diff__massey__strength_mean,diff__massey__system_dol,0.9864762454537671,massey_consensus,massey_consensus
M,diff__massey__strength_mean,diff__massey__system_sag,0.988236175470305,massey_consensus,massey_consensus
M,diff__massey__strength_mean,diff__massey__system_wlk,0.9885709441186594,massey_consensus,massey_consensus
M,diff__massey__strength_mean,diff__norm__massey__strength_mean__pct,0.9978407130514274,massey_consensus,within_season_normalization
M,diff__massey__strength_mean,diff__norm__massey__strength_mean__z,0.9999665943756533,massey_consensus,within_season_normalization
M,diff__massey__strength_median,diff__massey__strength_trim05,0.998824441867084,massey_consensus,massey_consensus
M,diff__massey__strength_median,diff__massey__system_dol,0.9882436551220377,massey_consensus,massey_consensus
M,diff__massey__strength_median,diff__massey__system_sag,0.9926020323917067,massey_consensus,massey_consensus
M,diff__massey__strength_median,diff__massey__system_wlk,0.9913160793472099,massey_consensus,massey_consensus
M,diff__massey__strength_median,diff__norm__massey__strength_mean__pct,0.9978081950472366,massey_consensus,within_season_normalization
M,diff__massey__strength_median,diff__norm__massey__strength_mean__z,0.9967266478682119,massey_consensus,within_season_normalization
M,diff__massey__strength_trim05,diff__massey__system_dol,0.9876730697045594,massey_consensus,massey_consensus
M,diff__massey__strength_trim05,diff__massey__system_sag,0.9913603542271499,massey_consensus,massey_consensus
M,diff__massey__strength_trim05,diff__massey__system_wlk,0.9909731595277254,massey_consensus,massey_consensus
M,diff__massey__strength_trim05,diff__norm__massey__strength_mean__pct,0.9987045625784852,massey_consensus,within_season_normalization
M,diff__massey__strength_trim05,diff__norm__massey__strength_mean__z,0.9990296875619352,massey_consensus,within_season_normalization
M,diff__massey__system_dol,diff__norm__massey__strength_mean__pct,0.9868645811018538,massey_consensus,within_season_normalization
M,diff__massey__system_dol,diff__norm__massey__strength_mean__z,0.9864808347332676,massey_consensus,within_season_normalization
M,diff__massey__system_pom,diff__massey__system_sag,0.9857355154372047,massey_consensus,massey_consensus
M,diff__massey__system_sag,diff__massey__system_wlk,0.9888322451585599,massey_consensus,massey_consensus
M,diff__massey__system_sag,diff__norm__massey__strength_mean__pct,0.990382664927996,massey_consensus,within_season_normalization
M,diff__massey__system_sag,diff__norm__massey__strength_mean__z,0.9881527097679009,massey_consensus,within_season_normalization
M,diff__massey__system_wlk,diff__norm__massey__strength_mean__pct,0.9902174407182055,massey_consensus,within_season_normalization
M,diff__massey__system_wlk,diff__norm__massey__strength_mean__z,0.9883728088260774,massey_consensus,within_season_normalization
M,diff__norm__adj__net_rtg_a50p0__z,diff__norm__detailed__all__net_rtg_ros__z,0.9880527427055824,within_season_normalization,within_season_normalization
M,diff__norm__adj__net_rtg_a50p0__z,diff__norm__detailed__clean__net_rtg_ros__z,0.9877984274981274,within_season_normalization,within_season_normalization
M,diff__norm__compact__margin_mean__pct,diff__norm__compact__margin_trim02__pct,1.0,within_season_normalization,within_season_normalization
M,diff__norm__compact__margin_mean__z,diff__norm__compact__margin_trim02__z,1.0,within_season_normalization,within_season_normalization
M,diff__norm__compact__win_pct__z,diff__schedule__wp,0.9997437341798056,within_season_normalization,schedule_and_accomplishment
M,diff__norm__detailed__all__net_rtg_ros__pct,diff__norm__detailed__clean__net_rtg_ros__pct,0.999400121862995,within_season_normalization,within_season_normalization
M,diff__norm__detailed__all__net_rtg_ros__z,diff__norm__detailed__clean__net_rtg_ros__z,0.9997471896596859,within_season_normalization,within_season_normalization
M,diff__norm__massey__strength_mean__pct,diff__norm__massey__strength_mean__z,0.9978092906206473,within_season_normalization,within_season_normalization
M,diff__norm__rating__bt_c1p0__pct,diff__rating__bt_c1p0_percentile,1.0,within_season_normalization,global_strength_ratings
M,diff__norm__rating__bt_c1p0__z,diff__rating__bt_c1p0,0.9995269369812929,within_season_normalization,global_strength_ratings
M,diff__norm__rating__bt_c1p0__z,diff__rating__bt_c1p0_z,1.0,within_season_normalization,global_strength_ratings
M,diff__norm__rating__colley__pct,diff__rating__colley_percentile,1.0,within_season_normalization,global_strength_ratings
M,diff__norm__rating__colley__z,diff__rating__colley,0.999850072445212,within_season_normalization,global_strength_ratings
M,diff__norm__rating__colley__z,diff__rating__colley_z,1.0,within_season_normalization,global_strength_ratings
M,diff__norm__rating__elo_mov_538__pct,diff__rating__elo_mov_538_percentile,1.0,within_season_normalization,dynamic_ratings
M,diff__norm__rating__elo_mov_538__pct,diff__rating__elo_mov_log_percentile,0.9994506353771523,within_season_normalization,dynamic_ratings
M,diff__norm__rating__elo_mov_538__z,diff__rating__elo_mov_538,0.9983030920570939,within_season_normalization,dynamic_ratings
M,diff__norm__rating__elo_mov_538__z,diff__rating__elo_mov_538_z,1.0,within_season_normalization,dynamic_ratings
M,diff__norm__rating__elo_mov_538__z,diff__rating__elo_mov_log,0.9981069085919412,within_season_normalization,dynamic_ratings
M,diff__norm__rating__elo_mov_538__z,diff__rating__elo_mov_log_z,0.9997844648156229,within_season_normalization,dynamic_ratings
M,diff__norm__rating__margin_ridge_a25p0__pct,diff__rating__margin_ridge_a25p0_percentile,1.0,within_season_normalization,global_strength_ratings
M,diff__norm__rating__margin_ridge_a25p0__z,diff__rating__margin_ridge_a25p0,0.9989495128932604,within_season_normalization,global_strength_ratings
M,diff__norm__rating__margin_ridge_a25p0__z,diff__rating__margin_ridge_a25p0_z,1.0,within_season_normalization,global_strength_ratings
M,diff__norm__rating__pagerank_margin__pct,diff__rating__pagerank_binary_percentile,0.9897526439557928,within_season_normalization,global_strength_ratings
